CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,InternetService,Contract,PaymentMethod,TechSupport,OnlineSecurity,DeviceProtection,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST10723,Male,1,No,Yes,18,Fiber optic,Two year,Credit card,No,Yes,Yes,Yes,84.53,1613.34,No
CUST10724,Female,0,Yes,No,34,DSL,Month-to-month,Electronic check,Yes,No,No,Yes,79.58,2786.64,Yes
CUST10725,Female,0,Yes,No,8,DSL,One year,Electronic check,No,No,Yes,Yes,60.12,477.86,No
CUST10726,Male,0,No,No,40,DSL,Two year,Credit card,No,No,Yes,No,56.7,2302.36,No
CUST10727,Male,0,Yes,No,42,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,54.36,2230.62,Yes
CUST10728,Male,0,No,No,41,DSL,Month-to-month,Mailed check,No,No,No,Yes,81.72,3100.27,No
CUST10729,Female,0,No,No,6,DSL,Month-to-month,Mailed check,No,No,No,No,64.24,376.62,No
CUST10730,Male,0,Yes,No,52,DSL,Month-to-month,Mailed check,No,No,No,Yes,103.19,5398.43,Yes
CUST10731,Female,0,No,Yes,26,Fiber optic,Two year,Credit card,Yes,Yes,No,No,86.96,2305.65,No
CUST10732,Female,0,No,No,64,No,Two year,Mailed check,No,Yes,Yes,Yes,26.99,1877.92,No
CUST10733,Female,1,No,No,59,No,Two year,Credit card,Yes,Yes,Yes,Yes,84.02,5232.14,No
CUST10734,Female,0,No,Yes,56,Fiber optic,Month-to-month,Credit card,No,No,No,No,47.11,2454.54,Yes
CUST10735,Male,0,Yes,No,59,No,Month-to-month,Electronic check,No,No,No,No,79.28,4372.72,No
CUST10736,Male,0,No,No,70,Fiber optic,One year,Mailed check,No,No,No,Yes,88.01,5668.45,No
CUST10737,Female,1,Yes,Yes,33,Fiber optic,Month-to-month,Mailed check,No,No,No,No,43.08,1489.36,Yes
CUST10738,Male,0,No,No,53,Fiber optic,One year,Bank transfer,No,No,No,Yes,65.69,3625.1,Yes
CUST10739,Female,1,No,Yes,22,DSL,Month-to-month,Electronic check,No,No,Yes,No,39.03,942.18,Yes
CUST10740,Female,0,Yes,No,21,No,One year,Credit card,No,No,No,Yes,25.23,532.16,No
CUST10741,Male,0,No,No,70,Fiber optic,One year,Electronic check,No,No,Yes,Yes,57.85,4313.86,Yes
CUST10742,Male,0,No,No,70,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,56.29,4000.54,No
CUST10743,Female,1,Yes,No,4,Fiber optic,Month-to-month,Mailed check,No,No,No,No,119.55,513.98,Yes
CUST10744,Male,0,No,No,62,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,64.64,4184.84,No
CUST10745,Female,1,Yes,No,62,DSL,Month-to-month,Credit card,No,Yes,No,Yes,53.36,3402.86,No
CUST10746,Male,1,Yes,Yes,24,Fiber optic,One year,Electronic check,No,No,Yes,Yes,78.05,1897.6,No
CUST10747,Female,0,No,No,55,DSL,Two year,Credit card,No,No,No,Yes,28.88,1659.23,No
CUST10748,Female,0,No,Yes,9,Fiber optic,One year,Bank transfer,No,No,No,Yes,116.17,1028.73,No
CUST10749,Male,1,No,No,3,Fiber optic,Two year,Credit card,No,No,No,Yes,83.5,230.29,Yes
CUST10750,Male,0,No,No,31,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,95.48,2687.56,Yes
CUST10751,Female,0,No,Yes,40,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,37.05,1475.78,Yes
CUST10752,Male,0,No,No,36,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,Yes,60.95,2237.77,No
CUST10753,Male,0,Yes,Yes,24,Fiber optic,One year,Electronic check,No,No,No,Yes,62.27,1368.6,Yes
CUST10754,Female,1,Yes,Yes,6,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,102.18,586.95,Yes
CUST10755,Female,1,Yes,No,66,Fiber optic,Two year,Electronic check,Yes,No,Yes,No,20.12,1280.65,No
CUST10756,Male,0,Yes,Yes,4,Fiber optic,Month-to-month,Bank transfer,No,No,Yes,Yes,50.09,202.88,Yes
CUST10757,Male,0,No,Yes,6,No,Two year,Mailed check,No,No,Yes,Yes,118.12,677.32,Yes
CUST10758,Female,0,Yes,Yes,51,DSL,Two year,Credit card,No,No,No,No,67.49,3163.64,No
CUST10759,Female,1,Yes,No,62,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,No,58.25,3369.43,No
CUST10760,Female,0,Yes,Yes,57,No,Month-to-month,Mailed check,No,No,No,No,31.98,1703.99,No
CUST10761,Female,0,No,No,66,Fiber optic,One year,Electronic check,No,No,No,No,117.42,8280.88,Yes
CUST10762,Female,0,No,Yes,8,DSL,Month-to-month,Electronic check,No,No,No,No,22.0,168.41,No
CUST10763,Female,0,No,No,26,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,93.72,2541.35,Yes
CUST10764,Female,1,No,No,51,DSL,One year,Mailed check,No,No,Yes,Yes,96.86,5006.88,No
CUST10765,Female,0,No,Yes,45,DSL,Month-to-month,Mailed check,No,Yes,No,Yes,44.37,2187.15,No
CUST10766,Male,0,No,No,44,No,One year,Electronic check,No,No,No,Yes,87.16,3660.79,No
CUST10767,Male,0,Yes,No,5,Fiber optic,One year,Bank transfer,No,Yes,No,Yes,29.29,136.44,No
CUST10768,Male,1,No,No,70,DSL,Month-to-month,Electronic check,No,No,No,Yes,45.7,2912.39,No
CUST10769,Female,0,No,No,26,No,Month-to-month,Credit card,No,Yes,Yes,Yes,98.79,2435.47,Yes
CUST10770,Male,0,No,Yes,68,No,Month-to-month,Credit card,No,No,No,No,106.47,7506.49,No
CUST10771,Female,0,No,No,19,Fiber optic,One year,Electronic check,No,No,No,Yes,80.85,1408.73,Yes
CUST10772,Male,1,No,No,20,DSL,Month-to-month,Bank transfer,No,No,No,Yes,70.68,1341.42,Yes
CUST10773,Female,0,No,No,12,No,Two year,Credit card,No,No,Yes,No,35.93,461.8,No
CUST10774,Female,0,No,No,47,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,26.31,1257.09,Yes
CUST10775,Male,0,Yes,No,1,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,31.76,29.03,Yes
CUST10776,Female,0,No,No,14,No,Month-to-month,Mailed check,No,No,No,Yes,42.74,544.23,Yes
CUST10777,Male,0,Yes,Yes,64,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,54.17,3162.57,No
CUST10778,Male,1,No,Yes,38,DSL,Month-to-month,Credit card,Yes,No,No,Yes,58.09,2402.5,No
CUST10779,Male,0,No,Yes,37,Fiber optic,One year,Credit card,No,No,No,No,54.63,2162.75,No
CUST10780,Male,0,Yes,No,11,DSL,Month-to-month,Electronic check,No,No,Yes,Yes,43.91,516.33,No
CUST10781,Male,0,No,No,3,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,70.97,230.97,Yes
CUST10782,Male,0,Yes,No,33,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,102.53,3387.05,Yes
CUST10783,Male,0,No,No,6,DSL,One year,Electronic check,No,No,No,No,47.97,273.28,No
CUST10784,Male,1,Yes,No,50,Fiber optic,One year,Mailed check,No,Yes,No,No,114.24,5599.3,Yes
CUST10785,Male,0,No,No,10,DSL,Month-to-month,Credit card,No,No,No,No,107.33,1120.28,Yes
CUST10786,Female,0,Yes,No,5,DSL,Two year,Mailed check,Yes,No,No,No,36.18,194.5,No
CUST10787,Female,0,No,No,23,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,98.63,2239.04,Yes
CUST10788,Male,0,Yes,No,10,DSL,Two year,Electronic check,No,No,Yes,No,77.46,780.08,No
CUST10789,Female,0,No,No,44,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,Yes,76.66,3664.32,No
CUST10790,Female,0,No,No,2,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,No,59.1,108.92,Yes
CUST10791,Male,1,No,No,13,Fiber optic,Two year,Credit card,Yes,No,No,Yes,70.12,977.61,No
CUST10792,Male,0,No,No,40,No,Month-to-month,Credit card,No,No,No,Yes,59.72,2226.03,No
CUST10793,Female,0,No,No,2,Fiber optic,Two year,Bank transfer,Yes,No,Yes,Yes,73.97,147.46,Yes
CUST10794,Male,1,Yes,No,65,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,82.8,5078.91,Yes
CUST10795,Male,0,Yes,Yes,63,No,One year,Electronic check,Yes,No,No,Yes,87.43,5621.5,Yes
CUST10796,Male,0,Yes,No,17,DSL,Two year,Electronic check,No,No,No,No,73.25,1259.84,Yes
CUST10797,Female,0,No,Yes,9,DSL,Month-to-month,Mailed check,No,No,No,Yes,92.14,809.36,No
CUST10798,Male,0,No,No,15,Fiber optic,Two year,Mailed check,Yes,No,No,Yes,34.13,549.15,No
CUST10799,Female,0,Yes,No,24,DSL,One year,Bank transfer,Yes,No,No,No,41.2,1020.4,No
CUST10800,Male,0,No,No,38,No,One year,Mailed check,No,Yes,Yes,Yes,101.87,4042.32,No
CUST10801,Male,0,No,Yes,35,DSL,Month-to-month,Bank transfer,No,No,Yes,No,52.25,1700.98,No
CUST10802,Female,0,No,No,49,Fiber optic,Two year,Electronic check,Yes,No,No,Yes,22.29,1175.91,No
CUST10803,Male,0,Yes,No,69,Fiber optic,Month-to-month,Electronic check,No,No,No,No,35.38,2278.65,Yes
CUST10804,Female,0,Yes,Yes,62,DSL,Month-to-month,Mailed check,No,No,Yes,Yes,42.36,2480.71,No
CUST10805,Female,0,No,No,60,Fiber optic,Two year,Electronic check,No,No,No,Yes,115.73,6427.26,Yes
CUST10806,Male,0,No,No,50,DSL,One year,Bank transfer,No,Yes,Yes,Yes,77.3,3818.9,No
CUST10807,Male,0,Yes,No,9,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,113.27,1098.48,Yes
CUST10808,Female,1,No,Yes,34,DSL,Month-to-month,Credit card,No,Yes,Yes,No,77.52,2505.19,No
CUST10809,Female,0,No,No,35,No,Month-to-month,Bank transfer,No,No,No,Yes,67.94,2317.86,No
CUST10810,Male,0,No,No,1,No,Month-to-month,Electronic check,No,No,Yes,Yes,51.37,54.93,Yes
CUST10811,Male,1,No,No,40,DSL,Month-to-month,Electronic check,No,No,No,Yes,80.64,3301.6,Yes
CUST10812,Male,0,Yes,No,64,DSL,One year,Credit card,No,Yes,Yes,No,33.92,2280.13,No
CUST10813,Male,0,Yes,Yes,22,Fiber optic,Month-to-month,Credit card,No,Yes,No,Yes,109.83,2278.05,Yes
CUST10814,Male,0,No,Yes,60,DSL,Two year,Bank transfer,No,Yes,No,No,102.93,6443.2,No
CUST10815,Female,1,Yes,Yes,64,No,Two year,Credit card,Yes,Yes,Yes,Yes,51.75,3131.57,No
CUST10816,Female,0,Yes,No,72,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,115.28,9109.12,Yes
CUST10817,Female,0,Yes,Yes,11,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,102.52,1141.23,No
CUST10818,Female,1,Yes,Yes,14,No,Month-to-month,Bank transfer,Yes,No,No,No,86.63,1260.28,No
CUST10819,Male,0,Yes,No,60,Fiber optic,Month-to-month,Electronic check,Yes,Yes,Yes,No,32.18,1783.44,No
CUST10820,Female,0,Yes,Yes,30,No,One year,Bank transfer,No,No,Yes,Yes,67.82,1933.14,No
CUST10821,Male,0,Yes,Yes,35,No,Month-to-month,Mailed check,Yes,No,Yes,Yes,70.61,2293.28,Yes
CUST10822,Male,0,Yes,No,37,DSL,One year,Mailed check,No,Yes,Yes,No,43.26,1565.46,No
CUST10823,Male,0,No,Yes,5,DSL,Month-to-month,Electronic check,No,No,No,Yes,28.0,133.96,Yes
CUST10824,Male,0,No,No,26,No,Month-to-month,Credit card,No,Yes,No,Yes,97.67,2657.72,No
CUST10825,Male,0,No,No,62,No,Month-to-month,Electronic check,No,Yes,No,Yes,32.2,1840.17,No
CUST10826,Female,1,Yes,No,4,DSL,Month-to-month,Electronic check,No,No,No,Yes,79.43,333.74,No
CUST10827,Male,0,Yes,No,42,No,Month-to-month,Bank transfer,No,No,No,Yes,113.64,4339.22,Yes
CUST10828,Male,0,No,No,18,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,107.61,1821.54,Yes
CUST10829,Male,0,No,No,40,DSL,Two year,Credit card,No,No,Yes,Yes,47.78,2022.8,No
CUST10830,Female,0,No,No,72,No,Two year,Bank transfer,No,No,No,No,105.14,7937.65,No
CUST10831,Male,0,Yes,No,39,DSL,Month-to-month,Electronic check,No,No,No,Yes,20.03,777.47,Yes
CUST10832,Male,0,No,No,14,No,Month-to-month,Bank transfer,No,No,Yes,No,21.77,277.35,Yes
CUST10833,Male,0,Yes,No,32,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,80.26,2624.77,No
CUST10834,Female,0,Yes,No,51,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,56.48,2826.74,Yes
CUST10835,Male,0,No,Yes,38,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,58.65,2146.92,No
CUST10836,Female,0,No,Yes,23,Fiber optic,Month-to-month,Bank transfer,No,No,No,No,76.44,1807.49,No
CUST10837,Female,0,Yes,Yes,63,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,39.18,2437.05,No
CUST10838,Male,0,Yes,No,15,DSL,Month-to-month,Bank transfer,No,Yes,No,No,41.18,567.35,No
CUST10839,Female,0,No,No,25,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,68.46,1853.88,Yes
CUST10840,Female,0,Yes,No,17,Fiber optic,Month-to-month,Electronic check,Yes,Yes,No,Yes,95.43,1712.67,Yes
CUST10841,Male,0,Yes,No,66,DSL,One year,Credit card,Yes,No,Yes,No,81.95,4928.82,No
CUST10842,Male,1,Yes,No,53,No,Month-to-month,Electronic check,Yes,Yes,No,Yes,49.74,2649.43,Yes
CUST10843,Male,0,No,Yes,51,DSL,Month-to-month,Credit card,No,No,No,Yes,63.03,2946.68,Yes
CUST10844,Male,0,Yes,Yes,39,Fiber optic,One year,Electronic check,No,No,Yes,No,37.07,1543.26,No
CUST10845,Female,0,No,No,51,Fiber optic,Two year,Bank transfer,No,Yes,No,Yes,27.46,1432.11,No
CUST10846,Female,0,No,No,70,Fiber optic,Two year,Electronic check,No,No,No,Yes,98.27,6428.26,Yes
CUST10847,Male,0,No,No,6,DSL,One year,Electronic check,No,No,Yes,No,46.54,252.47,No
CUST10848,Male,0,No,No,67,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,Yes,37.78,2294.12,No
CUST10849,Male,0,Yes,Yes,7,Fiber optic,One year,Mailed check,No,Yes,No,No,89.16,625.04,No
CUST10850,Female,1,Yes,No,51,Fiber optic,Two year,Electronic check,No,No,Yes,Yes,81.81,4367.89,No
CUST10851,Male,0,Yes,No,72,No,Month-to-month,Bank transfer,No,No,No,No,83.32,5544.12,No
CUST10852,Female,1,Yes,Yes,42,Fiber optic,Month-to-month,Credit card,Yes,No,No,Yes,42.89,1700.97,Yes
CUST10853,Female,0,No,No,64,DSL,Two year,Bank transfer,No,Yes,Yes,No,43.26,2672.99,No
CUST10854,Female,0,Yes,No,15,DSL,Month-to-month,Credit card,No,No,Yes,Yes,42.08,595.61,No
CUST10855,Female,0,Yes,No,29,DSL,Month-to-month,Electronic check,Yes,Yes,No,Yes,37.38,1060.46,Yes
CUST10856,Male,0,Yes,No,33,DSL,Month-to-month,Mailed check,No,No,No,No,85.57,2857.48,No
CUST10857,Male,0,No,No,27,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,104.8,2934.26,Yes
CUST10858,Male,1,Yes,Yes,36,DSL,Month-to-month,Bank transfer,No,No,No,No,92.43,3636.12,No
CUST10859,Female,0,Yes,No,29,DSL,One year,Mailed check,Yes,No,No,No,99.21,3125.01,No
CUST10860,Female,0,Yes,No,38,DSL,One year,Bank transfer,No,No,Yes,Yes,60.48,2330.47,No
CUST10861,Male,0,No,Yes,57,DSL,Month-to-month,Bank transfer,No,No,No,No,85.41,5096.36,No
CUST10862,Female,0,No,Yes,27,DSL,Two year,Credit card,Yes,No,No,Yes,55.42,1631.27,No
CUST10863,Female,0,Yes,No,55,DSL,Month-to-month,Bank transfer,No,No,No,Yes,72.55,3657.84,No
CUST10864,Female,0,Yes,No,33,Fiber optic,Month-to-month,Electronic check,Yes,No,No,Yes,68.16,2026.89,No
CUST10865,Male,0,Yes,Yes,68,Fiber optic,One year,Credit card,Yes,No,No,No,37.69,2321.9,No
CUST10866,Male,0,Yes,No,66,DSL,Two year,Electronic check,Yes,No,No,Yes,58.71,3923.95,No
CUST10867,Male,0,No,No,10,Fiber optic,One year,Credit card,Yes,No,Yes,No,116.38,1224.98,No
CUST10868,Female,1,No,Yes,5,DSL,Two year,Mailed check,No,No,No,Yes,44.86,218.34,Yes
CUST10869,Male,1,Yes,Yes,38,DSL,One year,Bank transfer,Yes,No,Yes,No,33.38,1279.92,No
CUST10870,Male,0,No,No,13,DSL,Two year,Bank transfer,No,No,Yes,Yes,61.86,806.81,No
CUST10871,Male,0,Yes,Yes,31,Fiber optic,Month-to-month,Electronic check,No,No,No,No,99.03,2821.13,Yes
CUST10872,Female,1,No,No,47,Fiber optic,One year,Electronic check,No,No,Yes,Yes,78.21,3544.71,Yes
CUST10873,Female,0,No,Yes,52,DSL,Two year,Mailed check,No,No,No,Yes,88.1,4140.89,No
CUST10874,Female,1,Yes,No,56,DSL,One year,Electronic check,No,No,No,Yes,38.97,2012.41,No
CUST10875,Female,0,No,No,15,No,Month-to-month,Bank transfer,No,No,Yes,No,81.89,1304.96,Yes
CUST10876,Female,0,Yes,No,29,DSL,Month-to-month,Credit card,Yes,No,No,Yes,52.35,1618.17,No
CUST10877,Male,0,Yes,No,8,DSL,One year,Mailed check,No,No,No,No,103.43,877.41,Yes
CUST10878,Male,1,Yes,No,5,No,Month-to-month,Bank transfer,No,No,No,Yes,82.93,433.46,Yes
CUST10879,Female,0,Yes,No,29,No,Two year,Bank transfer,No,No,No,No,39.89,1224.67,No
CUST10880,Female,0,No,No,47,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,Yes,26.46,1286.15,Yes
CUST10881,Male,0,No,Yes,68,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,24.26,1705.71,No
CUST10882,Female,0,No,No,45,DSL,Two year,Credit card,No,Yes,Yes,Yes,57.14,2657.37,No
CUST10883,Female,0,No,Yes,2,DSL,Month-to-month,Bank transfer,No,No,No,Yes,46.59,93.44,Yes
CUST10884,Female,0,No,No,27,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,84.61,2222.03,No
CUST10885,Female,1,Yes,No,36,DSL,One year,Electronic check,Yes,Yes,Yes,No,69.93,2633.38,No
CUST10886,Female,0,No,No,36,Fiber optic,One year,Bank transfer,No,No,No,No,46.6,1610.04,Yes
CUST10887,Male,0,Yes,Yes,26,No,Month-to-month,Mailed check,Yes,No,No,No,34.92,915.71,No
CUST10888,Male,0,No,No,43,No,Two year,Mailed check,Yes,No,No,Yes,32.72,1388.21,No
CUST10889,Female,0,No,No,27,DSL,Month-to-month,Mailed check,No,No,No,Yes,106.47,2746.26,Yes
CUST10890,Female,0,Yes,No,69,Fiber optic,One year,Bank transfer,Yes,No,No,No,44.35,3350.67,No
CUST10891,Male,0,No,No,20,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,Yes,85.17,1621.21,Yes
CUST10892,Female,0,No,Yes,11,No,One year,Mailed check,Yes,No,No,No,101.07,1069.37,No
CUST10893,Male,1,No,No,38,DSL,Month-to-month,Credit card,No,Yes,No,Yes,81.41,2884.2,No
CUST10894,Female,1,Yes,No,6,DSL,Month-to-month,Electronic check,No,No,No,No,105.96,676.83,Yes
CUST10895,Male,0,Yes,No,72,DSL,Month-to-month,Bank transfer,No,No,No,Yes,59.24,4339.15,No
CUST10896,Male,1,Yes,No,23,DSL,Two year,Mailed check,No,Yes,No,No,115.62,2719.38,Yes
CUST10897,Female,0,Yes,Yes,47,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,33.31,1665.94,No
CUST10898,Female,0,Yes,Yes,46,Fiber optic,One year,Mailed check,No,No,Yes,No,30.21,1346.0,No
CUST10899,Male,0,No,No,12,Fiber optic,Two year,Electronic check,No,No,No,Yes,85.87,967.3,No
CUST10900,Female,0,Yes,Yes,13,DSL,Month-to-month,Credit card,No,No,Yes,No,114.28,1396.03,Yes
CUST10901,Male,0,No,No,62,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,No,100.89,6546.2,No
CUST10902,Female,1,No,No,60,DSL,Month-to-month,Credit card,Yes,Yes,Yes,Yes,27.64,1696.25,No
CUST10903,Female,0,No,Yes,43,No,One year,Bank transfer,No,No,No,Yes,47.94,1940.35,No
CUST10904,Female,1,Yes,No,68,No,Month-to-month,Mailed check,No,Yes,Yes,Yes,113.03,7140.43,Yes
CUST10905,Male,0,No,Yes,5,No,Month-to-month,Credit card,No,No,Yes,Yes,45.31,209.36,Yes
CUST10906,Male,0,No,No,37,No,One year,Electronic check,No,Yes,No,Yes,98.12,3723.23,No
CUST10907,Female,1,Yes,Yes,72,DSL,One year,Credit card,Yes,No,No,Yes,102.51,6642.82,No
CUST10908,Male,0,Yes,Yes,31,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,69.55,1948.34,Yes
CUST10909,Female,0,No,No,9,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,58.63,516.01,Yes
CUST10910,Male,0,Yes,No,51,No,Two year,Bank transfer,Yes,No,No,No,65.01,3442.39,No
CUST10911,Female,0,Yes,No,29,DSL,Two year,Mailed check,Yes,No,No,Yes,42.7,1286.6,No
CUST10912,Male,0,Yes,No,40,DSL,Two year,Bank transfer,Yes,Yes,No,No,108.94,4296.7,Yes
CUST10913,Male,0,Yes,No,41,No,One year,Credit card,Yes,Yes,Yes,No,65.06,2769.4,No
CUST10914,Male,0,No,No,11,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,108.25,1195.77,Yes
CUST10915,Male,1,Yes,No,23,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,30.57,770.18,No
CUST10916,Male,0,No,No,1,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,118.83,110.81,No
CUST10917,Male,0,No,No,46,DSL,Month-to-month,Credit card,No,Yes,No,No,64.33,3018.76,Yes
CUST10918,Female,0,No,No,21,DSL,One year,Mailed check,No,No,No,No,24.78,519.47,No
CUST10919,Female,1,No,No,36,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,23.8,804.44,No
CUST10920,Male,0,No,No,54,Fiber optic,Month-to-month,Electronic check,Yes,No,No,No,94.62,5364.94,Yes
CUST10921,Female,0,Yes,No,57,No,Two year,Mailed check,No,No,Yes,Yes,85.9,4676.46,No
CUST10922,Male,0,No,No,1,DSL,Month-to-month,Credit card,No,No,No,Yes,100.21,97.84,Yes
CUST10923,Female,0,No,No,63,DSL,Month-to-month,Electronic check,Yes,Yes,No,No,30.54,1875.85,Yes
CUST10924,Female,0,No,Yes,54,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,23.56,1207.15,No
CUST10925,Female,0,No,No,55,Fiber optic,One year,Credit card,No,No,Yes,Yes,70.86,3843.29,Yes
CUST10926,Female,0,Yes,Yes,40,DSL,One year,Bank transfer,No,No,Yes,Yes,58.76,2337.87,No
CUST10927,Male,0,Yes,No,15,Fiber optic,Month-to-month,Credit card,Yes,No,No,No,66.19,1041.35,No
CUST10928,Female,0,No,Yes,21,DSL,Month-to-month,Electronic check,No,No,No,Yes,119.16,2635.02,Yes
CUST10929,Female,1,Yes,No,47,DSL,Two year,Bank transfer,No,No,No,No,117.07,5126.55,No
CUST10930,Female,1,No,Yes,53,DSL,Two year,Mailed check,Yes,No,No,Yes,114.23,6166.52,Yes
CUST10931,Male,0,Yes,Yes,9,Fiber optic,Two year,Electronic check,Yes,Yes,Yes,Yes,98.38,955.58,No
CUST10932,Female,1,Yes,No,52,Fiber optic,Two year,Bank transfer,No,No,No,Yes,55.48,2659.23,No
CUST10933,Male,0,Yes,No,57,Fiber optic,One year,Mailed check,Yes,Yes,No,Yes,61.21,3470.07,No
CUST10934,Male,0,Yes,Yes,26,Fiber optic,Month-to-month,Electronic check,No,Yes,No,No,74.96,2046.55,Yes
CUST10935,Female,0,No,No,41,No,Month-to-month,Bank transfer,No,No,Yes,Yes,103.05,4319.26,No
CUST10936,Male,0,Yes,No,35,DSL,Month-to-month,Credit card,Yes,Yes,No,Yes,26.87,865.32,No
CUST10937,Female,0,No,Yes,63,DSL,One year,Bank transfer,Yes,Yes,No,Yes,62.43,3851.76,No
CUST10938,Female,1,No,Yes,25,DSL,Two year,Bank transfer,No,No,No,Yes,28.26,707.52,No
CUST10939,Female,0,Yes,No,38,DSL,Month-to-month,Bank transfer,Yes,No,No,No,71.47,2985.19,No
CUST10940,Female,1,No,No,2,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,No,109.89,205.65,Yes
CUST10941,Female,0,No,Yes,7,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,Yes,98.25,754.11,Yes
CUST10942,Female,0,No,No,34,Fiber optic,Two year,Credit card,No,No,No,No,42.78,1418.49,No
CUST10943,Female,0,Yes,No,17,DSL,One year,Electronic check,No,Yes,No,No,117.6,1879.38,Yes
CUST10944,Male,0,No,No,43,DSL,Two year,Credit card,Yes,No,Yes,No,86.74,3665.75,No
CUST10945,Male,0,No,No,59,Fiber optic,Two year,Mailed check,No,No,No,Yes,21.04,1269.66,No
CUST10946,Female,0,Yes,No,51,DSL,Two year,Bank transfer,No,No,No,Yes,45.54,2189.46,No
CUST10947,Female,0,Yes,No,54,Fiber optic,Two year,Credit card,No,No,No,Yes,46.07,2384.01,Yes
CUST10948,Male,0,No,No,24,No,One year,Bank transfer,No,No,Yes,No,26.93,692.15,No
CUST10949,Female,0,Yes,No,25,Fiber optic,Month-to-month,Mailed check,Yes,No,No,No,115.98,3188.88,Yes
CUST10950,Male,0,No,No,71,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,67.83,4640.8,No
CUST10951,Male,0,Yes,No,52,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,109.58,5297.99,Yes
CUST10952,Female,0,No,Yes,70,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,52.22,3869.73,No
CUST10953,Female,0,No,No,33,Fiber optic,Two year,Bank transfer,No,No,No,Yes,32.52,1094.72,Yes
CUST10954,Male,0,Yes,No,49,DSL,Month-to-month,Bank transfer,No,Yes,Yes,No,67.43,3040.01,No
CUST10955,Male,1,Yes,No,29,DSL,Two year,Electronic check,Yes,Yes,No,Yes,31.4,991.97,No
CUST10956,Female,0,No,No,63,Fiber optic,Month-to-month,Credit card,No,No,No,Yes,68.6,3957.08,No
CUST10957,Female,1,No,No,22,No,Month-to-month,Electronic check,Yes,No,No,No,112.03,2526.45,Yes
CUST10958,Male,0,No,Yes,26,DSL,Two year,Bank transfer,No,No,No,Yes,72.08,1845.57,No
CUST10959,Male,1,Yes,No,28,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,81.65,2312.09,Yes
CUST10960,Male,1,Yes,No,49,No,Month-to-month,Electronic check,No,Yes,No,Yes,35.66,1647.12,No
CUST10961,Female,0,Yes,Yes,71,No,Month-to-month,Mailed check,Yes,No,No,Yes,24.37,1795.37,No
CUST10962,Female,0,No,Yes,49,Fiber optic,One year,Credit card,No,No,No,Yes,31.08,1662.94,No
CUST10963,Female,0,Yes,No,20,DSL,Month-to-month,Bank transfer,No,Yes,Yes,No,79.85,1583.72,No
CUST10964,Male,0,Yes,Yes,63,No,One year,Bank transfer,No,No,Yes,Yes,29.5,1867.03,No
